"KGD9332    NY      PAS            8818256865       09/28/2020   06:17P           FIRE HYDRANT                                           115.00        0.00             0.00              0.00               115.00           0.00         024        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVFOUVTVEZPYW1jeVRsRTlQUT09&locationName=_____________________)"
"KFH7670    NY      PAS            8844902679       09/18/2020   01:08P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               35.00            0.00         025        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROYWxrelQxRTlQUT09&locationName=_____________________)"
"JRM6510    NY      PAS            8844902710       09/18/2020   01:28P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               35.00            0.00         025        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROYW1ONFRVRTlQUT09&locationName=_____________________)"
"BVB2337    AB      PAS            8633887678       05/10/2018   07:36A           NO PARKING-DAY/TIME LIMITS       08/30/2018            60.00         60.00            25.05             0.00               0.00             145.05       073        K        TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZWxrelQwRTlQUT09&locationName=_____________________)"
"G1811I     FL      PAS            8633887680       05/10/2018   07:39A           FIRE HYDRANT                                           115.00        10.00            0.00              0.00               0.00             125.00       073        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZWxrMFRVRTlQUT09&locationName=_____________________)"
"DT6H940    TX      PAS            8633887691       05/10/2018   07:42A           FIRE HYDRANT                                           115.00        10.00            0.00              0.00               0.00             125.00       073        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZWxrMVRWRTlQUT09&locationName=_____________________)"
"433240F    TX      PAS            8633887733       05/10/2018   07:59A           NO STANDING-DAY/TIME LIMITS                            115.00        10.00            0.00              0.00               0.00             125.00       073        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1ONlRYYzlQUT09&locationName=_____________________)"
"743372N    NJ      PAS            8633887745       05/10/2018   08:05A           NO STANDING-DAY/TIME LIMITS                            115.00        10.00            0.00              0.00               0.00             125.00       073        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1Nd1RsRTlQUT09&locationName=_____________________)"
"HPU7137    NY      PAS            8633887757       05/10/2018   08:10A           NO PARKING-DAY/TIME LIMITS       08/30/2018            60.00         60.00            25.05             0.00               0.00             145.05       073        K        TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1NeFRuYzlQUT09&locationName=_____________________)"
"HYB2981    NY      PAS            8633887769       05/10/2018   08:15A           NO PARKING-EXC. AUTH. VEHICLE    09/06/2018            60.00         60.00            24.63             0.00               0.00             144.63       073        K        TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1NeVQxRTlQUT09&locationName=_____________________)"
"HXR7546    NY      PAS            8633887824       05/10/2018   08:44A           SAFETY ZONE                      08/30/2018            115.00        60.00            35.49             0.00               0.00             210.49       073        K        TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1kNVRrRTlQUT09&locationName=_____________________)"
"HLC6197    NY      PAS            8654638680       02/15/2020   04:45P           INSP. STICKER-EXPIRED/MISSING                          65.00         10.00            0.00              0.00               0.00             75.00        106        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQUkZrMFRVRTlQUT09&locationName=_____________________)"
"GMS6173    NY      PAS            8654638710       02/15/2020   05:11P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        106        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQUkdONFRVRTlQUT09&locationName=_____________________)"
"JMS8699    NY      PAS            8654638734       02/18/2020   01:06P           INSP. STICKER-EXPIRED/MISSING                          65.00         10.00            0.00              0.00               0.00             75.00        104        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQUkdONlRrRTlQUT09&locationName=_____________________)"
"51588JW    NY      COM            8818257158       09/29/2020   03:45P           DOUBLE PARKING                                         115.00        0.00             0.00              80.00              35.00            0.00         019        NY       TRAFFIC          HEARING HELD-GUILTY REDUCTION   View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVFOUVTVEZPZWtVeFQwRTlQUT09&locationName=_____________________)"
"HZD7274    NY      PAS            8827553253       03/02/2020   07:26A           INSP. STICKER-EXPIRED/MISSING                          65.00         0.00             0.00              0.00               65.00            0.00         007        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNTZWVEZOZWtreFRYYzlQUT09&locationName=_____________________)"
"T752705C   NY      OMT            8844902709       09/18/2020   01:26P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               35.00            0.00         025        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROYW1OM1QxRTlQUT09&locationName=_____________________)"
"ACN3760    NY      PAS            8844902904       09/18/2020   05:02P           FAIL TO DSPLY MUNI METER RECPT                         65.00         0.00             0.00              0.00               65.00            0.00         019        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROYW10M1RrRTlQUT09&locationName=_____________________)"
"JLK5345    NY      PAS            8844902916       09/18/2020   05:05P           NO STANDING-EXC. TRUCK LOADING                         95.00         0.00             0.00              0.00               95.00            0.00         019        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROYW10NFRtYzlQUT09&locationName=_____________________)"
"456678F    TX      PAS            8633887952       05/11/2018   08:08A           NO PARKING-STREET CLEANING                             45.00         10.00            0.00              0.00               0.00             55.00        075        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1zeFRXYzlQUT09&locationName=_____________________)"
"RCK5264    GA      PAS            8633887964       05/11/2018   08:10A           NO PARKING-STREET CLEANING       08/30/2018            45.00         60.00            21.30             0.00               0.00             126.30       075        K        TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJPZW1zeVRrRTlQUT09&locationName=_____________________)"
"HDV5917    NY      PAS            8654638930       02/20/2020   01:41P           FIRE HYDRANT                                           115.00        0.00             0.00              0.00               0.00             115.00       107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQUkd0NlRVRTlQUT09&locationName=_____________________)"
"144QDG     FL      PAS            8654639088       02/20/2020   05:19P           CROSSWALK                                              115.00        0.00             0.00              0.00               0.00             115.00       107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVFMFQwRTlQUT09&locationName=_____________________)"
"HZY3026    NY      PAS            8654639167       02/21/2020   01:32P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVVeVRuYzlQUT09&locationName=_____________________)"
"GMS1651    NY      PAS            8654639180       02/21/2020   01:47P           REG. STICKER-EXPIRED/MISSING                           65.00         0.00             0.00              0.00               0.00             65.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVVMFRVRTlQUT09&locationName=_____________________)"
"GMS1651    NY      PAS            8654639192       02/21/2020   01:49P           INSP. STICKER-EXPIRED/MISSING                          65.00         0.00             0.00              0.00               0.00             65.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVVMVRXYzlQUT09&locationName=_____________________)"
"160        NY      AYG            8654639210       02/21/2020   02:21P           FRONT OR BACK PLATE MISSING                            65.00         0.00             0.00              0.00               0.00             65.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVsNFRVRTlQUT09&locationName=_____________________)"
"Z4UCM      FL      PAS            8654639234       02/21/2020   02:39P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVsNlRrRTlQUT09&locationName=_____________________)"
"JHN1669    NY      PAS            8654639246       02/21/2020   02:55P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkVrd1RtYzlQUT09&locationName=_____________________)"
"AR58170    CT      999            8654639325       02/21/2020   05:47P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkUxNVRsRTlQUT09&locationName=_____________________)"
"FAR8804    NY      PAS            8654639337       02/21/2020   05:51P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        105        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkUxNlRuYzlQUT09&locationName=_____________________)"
"N83LRJ     NJ      PAS            8654639350       02/21/2020   06:14P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkUweFRVRTlQUT09&locationName=_____________________)"
"K79LXW     NJ      PAS            8654639386       02/22/2020   12:37P           NO PARKING-DAY/TIME LIMITS                             60.00         0.00             0.00              0.00               0.00             60.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkUwMFRtYzlQUT09&locationName=_____________________)"
"JHG8921    NY      PAS            8654639404       02/22/2020   12:40P           DOUBLE PARKING                                         115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZGM1RrRTlQUT09&locationName=_____________________)"
"HXA2990    NY      PAS            8654639453       02/22/2020   01:35P           FIRE HYDRANT                                           115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZFeFRYYzlQUT09&locationName=_____________________)"
"JJG9648    NY      PAS            8654639489       02/22/2020   02:21P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZFMFQxRTlQUT09&locationName=_____________________)"
"HFP8513    NY      PAS            8654639593       02/22/2020   05:20P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZVMVRYYzlQUT09&locationName=_____________________)"
"AUA7556    NY      PAS            8654639600       02/22/2020   05:30P           INSP. STICKER-EXPIRED/MISSING                          65.00         0.00             0.00              0.00               0.00             65.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZsM1RVRTlQUT09&locationName=_____________________)"
"JGA5665    NY      PAS            8654639635       02/22/2020   06:04P           NO STANDING-EXC. TRUCK LOADING                         95.00         0.00             0.00              0.00               0.00             95.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZsNlRsRTlQUT09&locationName=_____________________)"
"80236MM    NY      COM            8818257316       09/29/2020   06:08P           DOUBLE PARKING                                         115.00        0.00             0.00              80.00              35.00            0.00         019        NY       TRAFFIC          HEARING HELD-GUILTY REDUCTION   View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVFOUVTVEZPZWsxNFRtYzlQUT09&locationName=_____________________)"
"T804623C   NY      OMT            8654639696       02/25/2020   01:55P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        106        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkZrMVRtYzlQUT09&locationName=_____________________)"
"HXL9106    NY      PAS            8844903039       09/21/2020   02:01P           NO STANDING-COMM METER ZONE                            115.00        0.00             0.00              0.00               115.00           0.00         019        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROZWtGNlQxRTlQUT09&locationName=_____________________)"
"113788R    NJ      PAS            8633888956       05/15/2018   07:49A           NO PARKING-STREET CLEANING                             45.00         10.00            0.00              0.00               0.00             55.00        075        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJQUkdzeFRtYzlQUT09&locationName=_____________________)"
"VMK6445    VA      PAS            8633888993       05/15/2018   08:08A           NO PARKING-STREET CLEANING                             45.00         10.00            0.00              0.00               0.00             55.00        075        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelJQUkdzMVRYYzlQUT09&locationName=_____________________)"
"6DN9553    MA      999            8654639775       02/25/2020   02:36P           DOUBLE PARKING                                         115.00        0.00             0.00              0.00               0.00             115.00       106        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkdNelRsRTlQUT09&locationName=_____________________)"
"MEHARJI    NY      SRF            8654639805       02/25/2020   03:52P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       106        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkdkM1RsRTlQUT09&locationName=_____________________)"
"EDY2115    NY      PAS            8654639817       02/25/2020   04:10P           REG. STICKER-EXPIRED/MISSING                           65.00         0.00             0.00              0.00               0.00             65.00        106        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkdkNFRuYzlQUT09&locationName=_____________________)"
"JJB2500    NY      PAS            8654639830       02/25/2020   04:31P           DOUBLE PARKING                                         115.00        0.00             0.00              0.00               0.00             115.00       106        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkdkNlRVRTlQUT09&locationName=_____________________)"
"JBC8571    NY      PAS            8654639921       02/26/2020   01:34P           NO STANDING-BUS STOP                                   115.00        0.00             0.00              0.00               0.00             115.00       112        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXWHBQVkd0NVRWRTlQUT09&locationName=_____________________)"
"HHZ3595    NY      PAS            8654640042       02/26/2020   04:11P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        104        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVFd1RXYzlQUT09&locationName=_____________________)"
"T741566C   NY      OMT            8654640066       02/26/2020   04:15P           FRONT OR BACK PLATE MISSING                            65.00         0.00             0.00              0.00               0.00             65.00        104        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVFeVRtYzlQUT09&locationName=_____________________)"
"FHN9621    NY      PAS            8654640091       02/26/2020   04:23P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        104        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVFMVRWRTlQUT09&locationName=_____________________)"
"T774009C   NY      OMT            8654640108       02/26/2020   04:52P           FIRE HYDRANT                                           115.00        0.00             0.00              0.00               0.00             115.00       112        Q        TRAFFIC          APPEAL AFFIRMED                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVWM1QwRTlQUT09&locationName=_____________________)"
"HZR9900    NY      PAS            8654640170       02/26/2020   05:17P           NON-COMPLIANCE W/ POSTED SIGN                          60.00         0.00             0.00              0.00               0.00             60.00        112        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVVelRVRTlQUT09&locationName=_____________________)"
"860WLA     MN      PAS            8654640224       02/27/2020   12:30P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        107        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVsNVRrRTlQUT09&locationName=_____________________)"
"JGZ2603    NY      PAS            8654640236       02/27/2020   12:41P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        107        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkVsNlRtYzlQUT09&locationName=_____________________)"
"JCE7164    NY      PAS            8654640303       02/27/2020   02:32P           FRONT OR BACK PLATE MISSING                            65.00         0.00             0.00              0.00               0.00             65.00        107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkUxM1RYYzlQUT09&locationName=_____________________)"
"557368R    NJ      PAS            8654640352       02/27/2020   05:07P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkUweFRXYzlQUT09&locationName=_____________________)"
"PRNCALI    NY      SRF            8654640388       02/27/2020   05:24P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        107        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkUwMFQwRTlQUT09&locationName=_____________________)"
"FLN5210    NY      PAS            8818301160       01/23/2020   09:42A           NO PARKING-STREET CLEANING                             45.00         10.00            0.00              0.00               55.00            0.00         047        BX       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVFOUVUWGROVkVVeVRVRTlQUT09&locationName=_____________________)"
"AU888V     NJ      PAS            8818300854       01/22/2020   09:12A           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               35.00            0.00         049        BX       TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVFOUVUWGROUkdjeFRrRTlQUT09&locationName=_____________________)"
"JRA7070    NY      PAS            8654640390       02/27/2020   05:26P           REG. STICKER-EXPIRED/MISSING                           65.00         0.00             0.00              0.00               0.00             65.00        107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkUwMVRVRTlQUT09&locationName=_____________________)"
"XHSS52     NJ      PAS            8844903283       09/22/2020   02:24P           FIRE HYDRANT                                           115.00        0.00             0.00              0.00               115.00           0.00         030        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROZWtrMFRYYzlQUT09&locationName=_____________________)"
"FP0814     NY      SPO            8844903301       09/22/2020   02:41P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               35.00            0.00         030        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROZWsxM1RWRTlQUT09&locationName=_____________________)"
"R63MCA     NJ      PAS            8844903234       09/22/2020   01:39P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               35.00            0.00         033        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVhM2ROZWtsNlRrRTlQUT09&locationName=_____________________)"
"XY448D     NJ      PAS            8844300126       09/02/2020   02:08P           FAIL TO DSPLY MUNI METER RECPT                         65.00         0.00             0.00              0.00               65.00            0.00         019        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVUWGROUkVWNVRtYzlQUT09&locationName=_____________________)"
"JNX9695    NY      PAS            8844300084       09/02/2020   01:39P           FAIL TO DSPLY MUNI METER RECPT                         65.00         0.00             0.00              0.00               65.00            0.00         019        NY       TRAFFIC                                          View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNUVUWGROUkVFMFRrRTlQUT09&locationName=_____________________)"
"GCU7863    NY      PAS            8633890100       05/17/2018   07:27A           FRONT OR BACK PLATE MISSING                            65.00         10.00            0.00              0.00               0.00             75.00        075        K        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVrMTZaelZOUkVWM1RVRTlQUT09&locationName=_____________________)"
"JRA7070    NY      PAS            8654640406       02/27/2020   05:26P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        107        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZGM1RtYzlQUT09&locationName=_____________________)"
"HSG8789    NY      PAS            8654640443       02/28/2020   12:15P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZFd1RYYzlQUT09&locationName=_____________________)"
"GKX7979    NY      PAS            8654640479       02/28/2020   12:57P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZFelQxRTlQUT09&locationName=_____________________)"
"JPC4840    NY      999            8654640480       02/28/2020   01:20P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZFMFRVRTlQUT09&locationName=_____________________)"
"JCV0391    PA      PAS            8654640510       02/28/2020   01:30P           NO PARKING-DAY/TIME LIMITS                             60.00         0.00             0.00              0.00               0.00             60.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZWNFRVRTlQUT09&locationName=_____________________)"
"JLH8301    NY      PAS            8654640534       02/28/2020   01:47P           NO PARKING-DAY/TIME LIMITS                             60.00         0.00             0.00              0.00               0.00             60.00        103        Q        TRAFFIC          HEARING HELD-GUILTY             View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZWNlRrRTlQUT09&locationName=_____________________)"
"PPC9133    GA      PAS            8654640546       02/28/2020   01:50P           NO PARKING-DAY/TIME LIMITS                             60.00         0.00             0.00              0.00               0.00             60.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZVd1RtYzlQUT09&locationName=_____________________)"
"VWB5101    VA      PAS            8654640571       02/28/2020   02:04P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZVelRWRTlQUT09&locationName=_____________________)"
"LVNLGND    NY      SRF            8654640595       02/28/2020   02:54P           NO STANDING-DAY/TIME LIMITS                            115.00        0.00             0.00              0.00               0.00             115.00       103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZVMVRsRTlQUT09&locationName=_____________________)"
"JPH7101    NY      PAS            8654640601       02/28/2020   02:55P           EXPIRED MUNI METER                                     35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZsM1RWRTlQUT09&locationName=_____________________)"
"AW38779    CT      999            8654640613       02/28/2020   03:01P           FAIL TO DSPLY MUNI METER RECPT                         35.00         0.00             0.00              0.00               0.00             35.00        103        Q        TRAFFIC          HEARING PENDING                 View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk1VNUVXVEJOUkZsNFRYYzlQUT09&locationName=_____________________)"
